"trans.fixed.acidity","trans.volatile.acidity","trans.citric.acid","trans.residual.sugar","trans.chlorides","trans.free.sulfur.dioxide","trans.total.sulfur.dioxide","trans.density","trans.pH","trans.sulphates","trans.alcohol","trans.quality","trans.color","trans.quality.factor"
-0.469237572734084,0.467281263973904,0.372985722567576,-0.370230904502514,-0.292192322091781,-0.941443388008218,-0.793318481133369,-0.895352111159069,-0.103573632539976,-1.43376849819518,0.459230112740489,7,"red","Buena"
-0.222671221155305,0.0628114184147146,0.618006969804598,-1.25185537050459,0.657218050139152,-1.18867508650991,0.174014706646801,0.457036034138569,1.42844920864024,-0.043272590069325,-0.394613242306506,6,"red","Buena"
0.248804417283409,-0.16251137677139,-0.11705677190647,0.874184000932272,0.303728667338819,1.21084668244362,2.25405864142736,0.594844517968955,0.423995590188926,0.233288050606829,-0.0303987285345527,6,"red","Buena"
0.133510713560437,-0.282028027983348,0.127964475330553,-1.54014323924946,0.657218050139152,0.131238688011363,0.264313671839254,-0.269192845546362,1.59095777046317,-0.343788896521071,-0.394613242306506,6,"red","Buena"
0.248804417283409,0.16928683919834,0.454659471646583,0.836932715588352,0.602665542741997,-0.0473318263971325,0.151281647103093,0.801246043959764,1.20523265913828,0.489077012709137,0.0556831033068045,6,"red","Buena"
0.694073084968887,0.0628114184147146,1.18972321335765,-1.43541568170176,0.367313265308546,-1.10387234895847,-0.0563021630351136,-0.82561039557792,0.0319223362493239,0.143553106764642,0.891071818077568,6,"red","Buena"
0.474531292447199,0.56023355960499,0.209638224409561,-0.778507793905101,-0.770246108161482,0.24606003101754,-0.489302125734491,-1.10483077023258,-0.597927724652837,1.70721041034404,1.33415955425758,7,"red","Buena"
1.80453271377288,-0.282028027983348,0.454659471646583,1.03305096552849,0.17011672668461,-0.86343875974141,0.174014706646801,1.24717218177167,0.098751101178921,0.489077012709137,-0.394613242306506,6,"red","Buena"
1.61374336306825,-1.8600757823764,0.0462907262515457,-1.43541568170176,0.0270712515843572,-2.12156499768136,-2.43117950849283,-0.130508374525174,1.69704010746237,-0.788679726301758,-0.208399775574264,6,"red","Buena"
0.694073084968887,-0.16251137677139,0.209638224409561,-0.751375361552435,0.546484536087344,-0.108702427774681,-0.845349865269962,-0.616638284237444,0.0319223362493239,-0.343788896521071,0.30296512441437,6,"red","Buena"
-0.723632722361139,-2.31139064955809,0.0462907262515457,-1.09461506450295,0.238036187137875,0.573046093104494,-0.415332187284036,0.0426118031439943,1.42844920864024,0.320719705045989,-1.47015202557656,6,"red","Buena"
-1.25801564497161,0.0628114184147146,-1.09714176085456,1.43181430909533,0.17011672668461,-0.713074185349449,0.974793951764963,0.835610045097881,1.1482247944419,-1.16216830873819,-0.208399775574264,5,"red","Mala"
0.585054067678532,0.16928683919834,0.781354467962614,-0.957084841776712,1.74070655191059,-0.787361064382084,-0.269630677902861,-1.13978089542286,0.0319223362493239,-0.559346999351003,1.61676067207077,5,"red","Mala"
-0.345006027409555,1.13941815467853,-0.852120513617538,0.312884882416024,0.602665542741997,-0.499813492038062,0.331389894549753,-0.130508374525174,0.360109510100657,-1.43376849819518,-0.394613242306506,5,"red","Mala"
0.248804417283409,0.650325326048763,-0.11705677190647,-1.33980691242135,0.710219242482909,0.302306594672492,0.0826923712473722,-1.10483077023258,-0.382133994984183,-2.57115426842276,0.609094390986156,6,"red","Buena"
0.585054067678532,-0.282028027983348,0.454659471646583,1.6327629556272,0.908087020938955,0.676902592586532,0.331389894549753,2.09983905558717,0.164976964048494,-1.2955162033897,-1.98171615302667,5,"red","Mala"
0.248804417283409,0.467281263973904,-0.607099266380515,0.659098356274899,1.39465447131211,-0.29900853096543,0.572842914747691,0.560407971589446,-0.382133994984183,-0.140606116134132,-0.589593884180942,6,"red","Buena"
-0.222671221155305,-0.282028027983348,-0.525425517301507,-1.17042496155555,0.908087020938955,0.0130871198403024,0.397928032133901,-0.130508374525174,0.230607216871237,0.726704170457226,-0.899840877697416,6,"red","Buena"
-0.102176105912461,-0.40663199826909,-0.607099266380515,-1.17042496155555,1.04331480859994,0.0130871198403024,0.441995197392176,-0.130508374525174,0.360109510100657,0.726704170457226,-0.899840877697416,6,"red","Buena"
0.694073084968887,-1.12428961557169,-0.198730520985477,-1.17042496155555,0.954327117468297,0.302306594672492,0.723042756214934,-0.234506016859183,-0.172255991460523,0.489077012709137,-0.394613242306506,7,"red","Buena"
-0.723632722361139,1.55838184860223,-0.607099266380515,0.087855208986958,1.16876463726029,1.5235479357505,1.51773307858942,0.0772044926276686,0.55007192933032,0.405950644268651,-0.589593884180942,4,"red","Mala"
-0.723632722361139,1.62273062330565,-0.688773015459523,0.087855208986958,1.28556077859683,1.47998015457836,1.53727612100199,0.0426118031439943,0.423995590188926,0.405950644268651,-0.589593884180942,5,"red","Mala"
0.133510713560437,-0.965994233327367,0.127964475330553,0.228319499357655,1.32273850707299,-0.0473318263971325,0.353628314932227,0.422557941636017,1.09072423899903,0.0514052976791773,-0.589593884180942,5,"red","Mala"
0.474531292447199,-0.965994233327367,-0.198730520985477,-1.0236996418235,1.12796114635863,-0.108702427774681,0.849791675674087,-0.721076927662428,1.03272524931054,-0.343788896521071,0.958110718507176,6,"red","Buena"
-0.222671221155305,-0.16251137677139,-0.362078019143492,-1.43541568170176,1.35909309351865,0.357817814252916,-0.245626112882419,-0.82561039557792,0.974221997502986,0.87611620384328,0.459230112740489,7,"red","Buena"
-0.723632722361139,-1.46912906196975,-0.0353830228274619,-1.43541568170176,0.908087020938955,-0.787361064382084,-1.33401774998543,-0.965136056055736,0.855678965153074,-0.140606116134132,0.381921946507259,7,"red","Buena"
-0.469237572734084,-1.12428961557169,0.127964475330553,-1.54014323924946,0.238036187137875,0.357817814252916,-0.639620349250994,-0.930238802812485,0.795627093363674,-1.43376849819518,0.381921946507259,6,"red","Buena"
0.133510713560437,-0.16251137677139,0.127964475330553,-1.25185537050459,-0.207789947723274,-0.234488248860946,1.21987806843722,-1.03496226436858,-0.382133994984183,0.405950644268651,0.459230112740489,6,"red","Buena"
0.474531292447199,-0.672974748389998,0.0462907262515457,1.18109617452431,0.0998415490385956,0.24606003101754,1.65375086502479,0.835610045097881,-0.671212400817562,0.233288050606829,-0.793946306516793,6,"red","Buena"
-0.986370167551723,-0.965994233327367,-0.607099266380515,1.22632098067267,0.428900348624586,0.926865583102907,0.28673314390363,1.17868165795429,0.735046773808517,-1.2955162033897,-1.59309127471943,6,"red","Buena"
-0.222671221155305,1.06336838824737,-1.5055105062496,0.136699147087707,0.17011672668461,-0.499813492038062,-1.44825540914102,-0.234506016859183,-0.525325420994198,-1.03342516745424,-0.208399775574264,6,"red","Buena"
0.694073084968887,-0.815820219370569,0.209638224409561,-1.33980691242135,-0.292192322091781,0.625269418300854,-0.564054916610195,-0.408045012412133,1.09072423899903,-1.57725363281441,-0.490971109452476,6,"red","Buena"
0.0165338307187887,-0.536775707937637,-0.77044676453853,0.206120609401108,2.04497562517639,-0.171071121485231,-0.269630677902861,0.457036034138569,-1.12574468382532,-0.140606116134132,-1.98171615302667,6,"red","Buena"
0.474531292447199,-0.282028027983348,-0.525425517301507,-1.17042496155555,-0.292192322091781,-0.108702427774681,-0.293713434655185,-0.373316234427866,-0.241571566895894,-0.140606116134132,-0.118405564616448,6,"red","Buena"
-0.469237572734084,-0.0476828793078702,-0.77044676453853,0.499571248865219,-0.126572782684364,-0.364691621372856,-0.245626112882419,-1.20971291169218,0.230607216871237,0.143553106764642,1.50681404988807,7,"red","Buena"
-0.102176105912461,-0.16251137677139,-1.66885800440761,-1.33980691242135,-0.0483453976455883,2.25563288584932,0.870744400253136,-0.616638284237444,-0.311528234895329,-0.559346999351003,-0.589593884180942,5,"red","Mala"
0.694073084968887,-0.282028027983348,-0.362078019143492,1.00088844466165,0.546484536087344,-0.787361064382084,-0.716030210731694,0.835610045097881,-0.382133994984183,-1.43376849819518,-0.899840877697416,5,"red","Mala"
-0.723632722361139,0.0628114184147146,0.781354467962614,0.716943694930636,0.860613815102841,0.82845165963529,2.23579242565862,0.629270688248511,-0.597927724652837,0.320719705045989,-1.47015202557656,6,"red","Buena"
0.0165338307187887,0.371280814615831,-0.852120513617538,0.136699147087707,1.08615835887872,0.951159933549496,2.13478786426345,0.698091917178423,0.855678965153074,1.01897626532403,-0.899840877697416,5,"red","Mala"
1.89825043902004,-0.40663199826909,1.02637571519964,-1.54014323924946,0.761741277691854,-1.87753668098175,-1.62410914400099,0.111786743237128,-1.77395658040828,0.143553106764642,-1.35031488756159,6,"red","Buena"
0.362462694086738,-1.12428961557169,0.209638224409561,-1.17042496155555,0.0998415490385956,-0.108702427774681,-1.19430926870891,-1.38472845310769,0.487314143484482,-1.16216830873819,1.56228514825802,7,"red","Buena"
0.248804417283409,0.56023355960499,0.0462907262515457,-1.25185537050459,0.0270712515843572,-0.86343875974141,-1.71422971189578,-0.895352111159069,0.795627093363674,1.35056425040457,1.15154055962048,7,"red","Buena"
0.694073084968887,-1.12428961557169,-0.280404270064485,0.849490654331316,1.20860802111944,-0.43160275202071,-0.767455929086301,0.801246043959764,-1.85859780216328,0.726704170457226,-1.11950771764926,5,"red","Mala"
-0.102176105912461,2.09217403998945,-0.4437517682225,0.312884882416024,1.04331480859994,-0.787361064382084,-0.716030210731694,0.388069452161317,0.55007192933032,-1.16216830873819,-1.47015202557656,5,"red","Mala"
0.0165338307187887,-0.536775707937637,-0.198730520985477,-1.17042496155555,0.710219242482909,0.0725973551744741,-0.489302125734491,-0.303890155221165,1.26175349367954,2.0266820088897,0.139899775019018,6,"red","Buena"
0.362462694086738,-0.815820219370569,0.0462907262515457,1.50639854212797,0.546484536087344,0.975334309695306,0.701742019238448,1.62313469311306,0.164976964048494,1.01897626532403,-1.23346877185462,6,"red","Buena"
0.362462694086738,0.737727380415155,-1.09714176085456,0.446818350114192,1.16876463726029,0.778475694783218,0.658985940700312,0.284541560086628,-0.103573632539976,-0.559346999351003,-0.394613242306506,5,"red","Mala"
0.585054067678532,-0.536775707937637,-0.280404270064485,0.771895529136281,0.367313265308546,0.520211906466532,1.53727612100199,0.972962621507947,0.915208569831798,-0.140606116134132,-0.899840877697416,6,"red","Buena"
0.0165338307187887,-0.16251137677139,-0.198730520985477,1.30331175659225,0.546484536087344,1.77799269449034,1.43917844996221,1.17868165795429,0.230607216871237,0.0514052976791773,-0.690558738518683,6,"red","Buena"
-0.853924603911784,0.0628114184147146,0.781354467962614,0.673847674104162,0.488592360389542,1.60965826313864,2.21749624061493,0.663686486596317,-0.453396972502269,-0.043272590069325,-1.47015202557656,5,"red","Mala"
0.133510713560437,-0.282028027983348,-0.0353830228274619,-0.957084841776712,-0.566754504106095,0.778475694783218,0.0366344972032981,-1.3146904149989,0.487314143484482,-0.788679726301758,1.50681404988807,7,"red","Buena"
0.133510713560437,-0.672974748389998,-0.0353830228274619,-0.894278737674841,-0.666255711126343,0.82845165963529,0.0366344972032981,-1.34970412760534,0.423995590188926,-0.672195336323894,1.50681404988807,7,"red","Buena"
0.801628715502364,-1.29163524115958,-0.11705677190647,-0.957084841776712,-0.126572782684364,0.975334309695306,0.309091692964003,-0.755910875246101,0.164976964048494,-0.343788896521071,0.822690396828175,7,"red","Buena"
0.362462694086738,-0.0476828793078702,-0.362078019143492,1.22632098067267,0.17011672668461,1.47998015457836,2.16242613317734,1.07586857044814,-1.04817912308604,-0.559346999351003,-1.23346877185462,6,"red","Buena"
1.89825043902004,0.0080855000005012,0.209638224409561,-1.33980691242135,-0.666255711126343,-1.27617198116595,-1.39085095208663,-0.860475976833986,-1.77395658040828,-1.2955162033897,0.752927541430168,7,"red","Buena"
0.694073084968887,-0.16251137677139,0.291311973488568,1.31971217567878,1.04331480859994,1.02333013673495,1.2400196108087,1.28140199572261,-1.36295590618289,-0.343788896521071,-1.35031488756159,5,"red","Mala"
0.362462694086738,-2.31139064955809,-0.11705677190647,0.945099423611726,0.761741277691854,1.56677129137748,0.616020780164707,0.835610045097881,1.31779287718612,-0.672195336323894,-1.00833060348589,5,"red","Mala"
-0.986370167551723,-0.672974748389998,-0.77044676453853,1.19941005979741,0.546484536087344,1.16461285034312,0.658985940700312,1.11014991203466,0.974221997502986,-0.909012721574792,-1.00833060348589,5,"red","Mala"
0.801628715502364,0.419674501384363,0.536333220725591,1.68943045337269,0.999386579693157,0.625269418300854,0.786640903512622,2.13381277443404,-1.44356395621696,-0.140606116134132,-1.47015202557656,5,"red","Mala"
0.585054067678532,-2.07704550088261,-0.11705677190647,1.39062759835823,0.602665542741997,0.0725973551744741,-0.614339659157199,1.24717218177167,0.098751101178921,-1.43376849819518,-1.23346877185462,6,"red","Buena"
0.362462694086738,-0.40663199826909,0.127964475330553,1.54021067699622,-0.126572782684364,1.3917775020654,0.807740325328198,1.7936163361282,-0.172255991460523,0.948333205934911,-1.35031488756159,6,"red","Buena"
0.133510713560437,0.650325326048763,-0.4437517682225,-1.25185537050459,0.602665542741997,0.24606003101754,1.13888650769132,-0.373316234427866,0.55007192933032,1.01897626532403,-0.118405564616448,5,"red","Mala"
-0.345006027409555,-1.29163524115958,1.6797657078317,0.811377896830401,1.796021666346,1.56677129137748,0.637529719611898,0.73248698415877,-2.29461671791113,-0.909012721574792,-1.71924916119109,6,"red","Buena"
0.474531292447199,0.0628114184147146,1.02637571519964,1.68067496736692,0.657218050139152,0.676902592586532,2.43510932623266,2.13381277443404,-1.04817912308604,0.405950644268651,-1.59309127471943,5,"red","Mala"
0.474531292447199,0.467281263973904,1.35307071151567,1.30331175659225,0.860613815102841,1.73637676648035,1.30019394063171,1.52072271659611,-1.28312331671947,-0.043272590069325,-1.23346877185462,5,"red","Mala"
-0.102176105912461,1.28583623304605,0.0462907262515457,0.898334592432065,0.488592360389542,-0.234488248860946,0.353628314932227,1.04157691092592,0.230607216871237,0.320719705045989,-1.35031488756159,5,"red","Mala"
-0.986370167551723,0.467281263973904,-0.77044676453853,-0.228252061610893,-0.0483453976455883,-0.499813492038062,0.196683818877705,-0.82561039557792,0.795627093363674,-0.343788896521071,0.681742855828938,6,"red","Buena"
0.248804417283409,-1.8600757823764,0.536333220725591,-0.957084841776712,-0.566754504106095,-1.18867508650991,-1.2497968833453,-0.930238802812485,0.0319223362493239,-0.559346999351003,1.02384459523167,6,"red","Buena"
0.585054067678532,0.56023355960499,1.18972321335765,1.30331175659225,1.04331480859994,1.25666952268177,1.32016961821739,1.52072271659611,-1.04817912308604,0.233288050606829,-1.23346877185462,5,"red","Mala"
1.11589543258937,-0.282028027983348,-0.11705677190647,1.20845379545855,0.761741277691854,0.520211906466532,0.0826923712473722,1.58900762504592,-1.28312331671947,0.57018904044622,-1.71924916119109,5,"red","Mala"
0.694073084968887,-1.46912906196975,-0.198730520985477,0.574235958028895,0.999386579693157,-0.108702427774681,-0.0797115609667765,0.491503733847659,0.673931733654495,-1.57725363281441,-0.690558738518683,5,"red","Mala"
0.133510713560437,-0.965994233327367,-0.4437517682225,0.228319499357655,0.954327117468297,-1.36663739097683,0.264313671839254,0.491503733847659,0.673931733654495,-1.2955162033897,-1.35031488756159,6,"red","Buena"
-0.469237572734084,-2.07704550088261,1.10804946427864,-1.0236996418235,2.04497562517639,0.412621797895285,0.52944861259876,-0.338597950106593,0.164976964048494,-1.2955162033897,-0.589593884180942,6,"red","Buena"
-0.102176105912461,-0.965994233327367,0.209638224409561,-1.43541568170176,-1.65885691656484,1.5235479357505,0.196683818877705,-0.895352111159069,0.55007192933032,0.0514052976791773,0.459230112740489,6,"red","Buena"
0.694073084968887,1.13941815467853,-0.852120513617538,0.598037777051561,-0.770246108161482,-0.234488248860946,-0.197848049306969,0.0772044926276686,-0.311528234895329,-0.559346999351003,0.0556831033068045,5,"red","Mala"
-0.345006027409555,-0.282028027983348,-0.11705677190647,0.688401630979943,-0.292192322091781,0.82845165963529,1.45887500143812,0.698091917178423,1.59095777046317,0.57018904044622,-0.690558738518683,7,"red","Buena"
-0.853924603911784,0.371280814615831,1.84311320598971,-0.408789516211195,0.17011672668461,0.778475694783218,0.974793951764963,-0.47753406628962,0.735046773808517,0.802262133051222,0.381921946507259,7,"red","Buena"
-0.853924603911784,0.371280814615831,1.84311320598971,-0.448750562928334,0.303728667338819,0.727965182012589,1.0776872296425,-0.47753406628962,0.795627093363674,0.802262133051222,0.381921946507259,6,"red","Buena"
-0.345006027409555,1.39103622301433,0.536333220725591,1.2866628368703,-0.292192322091781,1.34712484285012,2.18081326976486,1.41821836145121,0.29564904119295,0.802262133051222,-1.47015202557656,5,"red","Mala"
-0.222671221155305,-0.282028027983348,-0.525425517301507,1.49257687963449,-0.566754504106095,0.727965182012589,1.15919883746284,1.52072271659611,0.360109510100657,0.320719705045989,-1.23346877185462,5,"red","Mala"
0.0165338307187887,0.0628114184147146,-0.933794262696545,0.758413057162532,-0.666255711126343,1.16461285034312,1.45887500143812,0.801246043959764,0.0319223362493239,0.405950644268651,-1.59309127471943,5,"red","Mala"
-0.102176105912461,0.0628114184147146,-0.198730520985477,1.48560029949934,-0.471428520583658,0.625269418300854,0.974793951764963,1.41821836145121,0.487314143484482,0.726704170457226,-0.793946306516793,5,"red","Mala"
1.51661763855018,-0.40663199826909,0.536333220725591,-1.33980691242135,-1.5110387505768,0.189048102433785,-0.317875281914208,-0.616638284237444,-0.453396972502269,-1.03342516745424,0.222308729158261,6,"red","Buena"
0.0165338307187887,-0.965994233327367,0.209638224409561,-0.834869259708773,-0.566754504106095,-0.171071121485231,-0.950678487918719,-0.721076927662428,-0.241571566895894,0.57018904044622,0.30296512441437,7,"red","Buena"
1.41830015762848,0.16928683919834,0.454659471646583,-0.834869259708773,-1.23868124404394,-1.02152923589717,-1.41948051457062,-0.512294350647994,0.29564904119295,0.405950644268651,1.02384459523167,6,"red","Buena"
-0.595425600589394,0.467281263973904,0.0462907262515457,-0.6737802363574,0.238036187137875,-0.86343875974141,-1.47717825116522,-0.373316234427866,0.735046773808517,-0.449938611469423,-0.208399775574264,5,"red","Mala"
1.21797036922587,-0.672974748389998,0.536333220725591,-1.33980691242135,-0.207789947723274,0.302306594672492,-0.664994846749031,-0.616638284237444,0.164976964048494,0.57018904044622,0.30296512441437,6,"red","Buena"
1.80453271377288,-0.672974748389998,0.618006969804598,0.0625941498029966,-0.471428520583658,-0.569402644685188,-0.871521554249672,0.319061265570513,-0.0355167352735394,0.489077012709137,-0.690558738518683,6,"red","Buena"
1.41830015762848,-0.815820219370569,0.536333220725591,-0.778507793905101,-0.379993699978881,-0.941443388008218,-1.19430926870891,-0.58184645538288,-0.453396972502269,0.57018904044622,0.609094390986156,6,"red","Buena"
-0.595425600589394,-0.104534207173184,0.291311973488568,-1.43541568170176,-0.126572782684364,0.24606003101754,-0.489302125734491,-1.13978089542286,-1.36295590618289,-0.909012721574792,0.381921946507259,6,"red","Buena"
-1.53919446577068,-1.46912906196975,-0.525425517301507,-1.17042496155555,0.17011672668461,1.07086664186274,0.744292534149844,-0.686253516131818,0.612275606230189,-1.16216830873819,-0.300446391342316,6,"red","Buena"
-0.469237572734084,2.37614328158324,-1.58718425532861,0.271415520184128,0.954327117468297,-1.27617198116595,-0.924184329904876,0.457036034138569,1.20523265913828,-1.2955162033897,-1.47015202557656,4,"red","Mala"
-0.595425600589394,0.737727380415155,-0.0353830228274619,0.136699147087707,-0.666255711126343,-0.941443388008218,-1.39085095208663,-0.721076927662428,1.20523265913828,0.87611620384328,1.15154055962048,7,"red","Buena"
0.133510713560437,-0.16251137677139,-0.280404270064485,0.0102600837919228,0.761741277691854,-0.64045731442975,-0.43990361183263,0.0772044926276686,-1.44356395621696,-1.03342516745424,-1.00833060348589,6,"red","Buena"
1.21797036922587,-0.536775707937637,0.372985722567576,0.744763096783616,0.0998415490385956,0.727965182012589,0.397928032133901,-0.130508374525174,-0.453396972502269,-1.88140303344849,0.822690396828175,7,"red","Buena"
0.907759726214331,-1.12428961557169,1.02637571519964,1.01171422365851,0.811851700551378,1.30209214044392,0.0135040093279064,1.04157691092592,-0.311528234895329,-0.449938611469423,-0.490971109452476,6,"red","Buena"
0.474531292447199,-1.12428961557169,0.618006969804598,-1.33980691242135,0.428900348624586,0.466744907402024,-0.924184329904876,-0.651440636405667,-0.311528234895329,-0.240729977889552,-0.0303987285345527,5,"red","Mala"
1.51661763855018,-0.40663199826909,0.536333220725591,0.673847674104162,0.488592360389542,-1.557834902381,-1.50625173774703,0.972962621507947,-0.895247888983123,2.36079944576766,-0.690558738518683,6,"red","Buena"
0.694073084968887,-0.282028027983348,0.699680718883606,1.35967322239592,1.28556077859683,0.82845165963529,1.35999908652504,1.41821836145121,-2.29461671791113,-0.559346999351003,-1.59309127471943,6,"red","Buena"
-0.853924603911784,0.56023355960499,-0.77044676453853,-1.09461506450295,-0.471428520583658,0.302306594672492,-0.245626112882419,-1.38472845310769,0.673931733654495,-0.559346999351003,1.39277895759028,7,"red","Buena"
-0.469237572734084,-0.536775707937637,1.84311320598971,1.3982318341046,0.811851700551378,-0.364691621372856,0.551173055888674,1.45239675098176,-1.52495763077314,-0.788679726301758,-1.35031488756159,5,"red","Mala"
-0.595425600589394,0.905073006003052,-0.280404270064485,0.183463978267368,0.488592360389542,-1.36663739097683,-1.2497968833453,-0.199829664938744,0.612275606230189,-0.909012721574792,0.139899775019018,5,"red","Mala"
-0.102176105912461,-0.282028027983348,0.127964475330553,1.2866628368703,0.546484536087344,1.56677129137748,1.49815205147624,1.11014991203466,-0.241571566895894,0.233288050606829,-0.899840877697416,5,"red","Mala"
0.248804417283409,-0.40663199826909,0.209638224409561,1.27824281344688,0.602665542741997,1.90106299260295,0.93331543353243,1.17868165795429,-0.172255991460523,0.143553106764642,-0.589593884180942,5,"red","Mala"
1.70970587728233,0.0628114184147146,1.02637571519964,0.836932715588352,0.428900348624586,0.357817814252916,1.34010457047268,1.24717218177167,-0.311528234895329,0.948333205934911,-0.793946306516793,6,"red","Buena"
-0.102176105912461,1.62273062330565,-1.26048925901258,-0.57817146707699,-0.666255711126343,-0.499813492038062,-0.897799203506585,-1.45480895996057,-0.745188102528536,-0.343788896521071,1.50681404988807,7,"red","Buena"
0.801628715502364,0.272025499563644,-0.198730520985477,0.868062493846508,0.811851700551378,-0.86343875974141,0.37580751133431,1.04157691092592,-0.745188102528536,0.57018904044622,-1.11950771764926,5,"red","Mala"
0.362462694086738,0.371280814615831,1.02637571519964,-1.09461506450295,1.28556077859683,-0.234488248860946,-0.0329635961120686,-1.10483077023258,-0.453396972502269,0.57018904044622,1.56228514825802,6,"red","Buena"
1.21797036922587,-0.965994233327367,0.944701966120629,-1.09461506450295,0.238036187137875,-1.10387234895847,-0.950678487918719,-0.721076927662428,-0.382133994984183,-0.909012721574792,0.459230112740489,6,"red","Buena"
0.907759726214331,1.74733459359139,0.291311973488568,-1.78533508716786,-0.379993699978881,-2.5663982754536,-0.845349865269962,-1.24469481132648,-1.12574468382532,-0.909012721574792,0.752927541430168,4,"red","Mala"
-0.595425600589394,-0.536775707937637,0.781354467962614,0.124690200452073,-0.292192322091781,-0.108702427774681,-0.103192548051223,-0.686253516131818,1.03272524931054,-1.7263325531761,0.822690396828175,7,"red","Buena"
0.801628715502364,0.0628114184147146,-0.198730520985477,1.61735165559253,0.602665542741997,0.0130871198403024,0.849791675674087,1.7936163361282,-0.671212400817562,1.28695626395475,-0.208399775574264,5,"red","Mala"
0.474531292447199,0.56023355960499,1.10804946427864,0.250078778314153,0.17011672668461,-0.941443388008218,-1.83686802264972,-0.965136056055736,-1.12574468382532,-0.672195336323894,1.50681404988807,4,"red","Mala"
-1.12104181098511,-0.40663199826909,-0.280404270064485,1.26975776989386,0.761741277691854,1.25666952268177,0.786640903512622,1.17868165795429,0.612275606230189,-0.909012721574792,-1.00833060348589,5,"red","Mala"
-0.469237572734084,-0.16251137677139,-0.11705677190647,0.333047056905355,0.488592360389542,0.466744907402024,0.912505897338634,0.422557941636017,0.0319223362493239,1.5340023434701,-1.23346877185462,6,"red","Buena"
-0.469237572734084,0.650325326048763,-0.198730520985477,0.333047056905355,0.428900348624586,0.520211906466532,0.849791675674087,0.457036034138569,0.0319223362493239,1.41291263316011,-1.11950771764926,6,"red","Buena"
0.362462694086738,0.737727380415155,-1.5055105062496,-1.33980691242135,0.710219242482909,1.43605958057099,1.05719893397607,-0.0612289405810662,-0.671212400817562,-0.449938611469423,-1.23346877185462,5,"red","Mala"
0.0165338307187887,0.16928683919834,0.536333220725591,1.85631794759407,0.428900348624586,0.82845165963529,0.723042756214934,2.47299015235518,-1.94407805556531,0.233288050606829,-1.84874798038152,5,"red","Mala"
0.133510713560437,0.0628114184147146,0.536333220725591,1.35967322239592,0.546484536087344,1.56677129137748,1.92053498449702,1.41821836145121,-0.0355167352735394,0.87611620384328,-0.793946306516793,6,"red","Buena"
